"timestamp","demand","price","time","diff"
"2016-10-07 12:30:00","0.351","12.63","1752005387010","1"
"2016-11-08 16:34:00","0.322","12.42","1752005387010","1"
"2016-11-10 08:00:00","0.167","11.25","1752005387010","1"
"2016-12-09 09:55:00","0.414","13.11","1752005387010","1"
"2016-10-16 15:31:00","0.535","14.01","1752005387010","1"
"2016-10-19 12:58:00","0.542","14.07","1752005387010","1"
"2016-10-19 08:05:00","0.279","12.09","1752005387010","1"
"2016-10-31 15:27:00","0.238","11.79","1752005387010","1"
"2016-10-24 08:29:00","0.319","12.39","1752005387010","1"
"2016-11-11 13:00:00","0.453","13.4","1752005387010","1"
"2016-12-07 10:26:00","0.217","11.63","1752005387010","1"
"2016-10-04 14:02:00","0.514","13.86","1752005387010","1"
"2016-11-23 09:31:00","0.292","12.19","1752005387010","1"
"2016-10-09 14:03:00","0.484","13.63","1752005387010","1"
"2016-11-25 16:00:00","0.376","12.82","1752005387010","1"
"2016-12-16 15:30:00","0.238","11.79","1752005387010","1"
"2016-12-09 15:29:00","0.364","12.73","1752005387010","1"
"2016-12-06 08:56:00","0.249","11.87","1752005387010","1"
"2016-10-09 08:30:00","0.313","12.35","1752005387010","1"
"2016-10-30 11:59:00","0.407","13.05","1752005387010","1"
"2016-10-13 15:04:00","0.486","13.64","1752005387010","1"
"2016-11-27 09:02:00","0.365","12.74","1752005387010","1"
"2016-10-16 13:27:00","0.659","14.94","1752005387010","1"
"2016-12-06 15:02:00","0.32","12.4","1752005387010","1"
"2016-10-25 15:29:00","0.479","13.59","1752005387010","1"
"2016-10-16 13:27:00","0.564","14.23","1752005387010","1"
"2016-10-19 10:25:00","0.515","13.86","1752005387010","1"
"2016-10-19 15:32:00","0.436","13.27","1752005387010","1"
"2016-11-15 07:57:00","0.23","11.73","1752005387010","1"
"2016-12-05 13:02:00","0.707","15.3","1752005387010","1"
"2016-10-07 12:03:00","0.594","14.46","1752005387010","1"
"2016-12-10 07:59:00","0.201","11.51","1752005387010","1"
"2016-11-23 08:30:00","0.33","12.48","1752005387010","1"
"2016-11-24 08:27:00","0.229","11.72","1752005387010","1"
"2016-11-30 10:01:00","0.469","13.52","1752005387010","1"
"2016-12-01 09:25:00","0.173","11.3","1752005387010","1"
"2016-12-09 10:56:00","0.518","13.89","1752005387010","1"
"2016-10-31 08:00:00","0.319","12.39","1752005387010","1"
"2016-11-09 09:00:00","0.17","11.27","1752005387010","1"
"2016-11-16 13:27:00","0.54","14.05","1752005387010","1"
"2016-12-16 14:56:00","0.516","13.87","1752005387010","1"
"2016-12-19 16:30:00","0.421","13.16","1752005387010","1"
"2016-10-08 13:30:00","0.437","13.28","1752005387010","1"
"2016-10-17 16:28:00","0.321","12.41","1752005387010","1"
"2016-10-30 07:59:00","0.312","12.34","1752005387010","1"
"2016-12-18 12:56:00","0.583","14.37","1752005387010","1"
"2016-11-20 15:01:00","0.598","14.49","1752005387010","1"
"2016-11-07 10:59:00","0.326","12.45","1752005387010","1"
"2016-11-13 13:07:00","0.757","15.68","1752005387010","1"
"2016-10-30 13:06:00","0.622","14.66","1752005387010","1"
"2016-10-16 14:34:00","0.34","12.55","1752005387010","1"
"2016-12-11 12:32:00","0.585","14.39","1752005387010","1"
"2016-11-25 10:00:00","0.469","13.52","1752005387010","1"
"2016-11-12 13:27:00","0.515","13.86","1752005387010","1"
"2016-11-02 16:30:00","0.348","12.61","1752005387010","1"
"2016-10-12 11:04:00","0.399","12.99","1752005387010","1"
"2016-12-07 12:59:00","0.579","14.34","1752005387010","1"
"2016-10-14 10:27:00","0.385","12.89","1752005387010","1"
"2016-10-13 11:31:00","0.548","14.11","1752005387010","1"
"2016-10-18 12:27:00","0.377","12.83","1752005387010","1"
"2016-10-22 07:59:00","0.149","11.12","1752005387010","1"
"2016-10-28 13:02:00","0.428","13.21","1752005387010","1"
"2016-10-15 10:27:00","0.349","12.62","1752005387010","1"
"2016-10-27 14:26:00","0.487","13.65","1752005387010","1"
"2016-10-16 12:27:00","0.403","13.02","1752005387010","1"
"2016-11-09 08:27:00","0.296","12.22","1752005387010","1"
"2016-12-08 16:32:00","0.37","12.77","1752005387010","1"
"2016-11-16 15:00:00","0.465","13.49","1752005387010","1"
"2016-10-07 15:04:00","0.252","11.89","1752005387010","1"
"2016-12-17 09:00:00","0.161","11.21","1752005387010","1"
"2016-12-10 10:29:00","0.344","12.58","1752005387010","1"
"2016-10-23 13:06:00","0.577","14.33","1752005387010","1"
"2016-11-24 13:30:00","0.603","14.52","1752005387010","1"
"2016-10-10 13:30:00","0.578","14.34","1752005387010","1"
"2016-11-13 09:34:00","0.241","11.81","1752005387010","1"
"2016-12-02 13:25:00","0.431","13.23","1752005387010","1"
"2016-11-03 11:26:00","0.355","12.66","1752005387010","1"
"2016-10-10 10:57:00","0.393","12.95","1752005387010","1"
"2016-11-19 10:31:00","0.273","12.05","1752005387010","1"
"2016-10-16 11:01:00","0.447","13.35","1752005387010","1"
"2016-11-01 13:26:00","0.575","14.31","1752005387010","1"
"2016-12-18 16:30:00","0.464","13.48","1752005387010","1"
"2016-12-16 11:56:00","0.268","12.01","1752005387010","1"
"2016-10-16 12:01:00","0.777","15.83","1752005387010","1"
"2016-12-19 16:03:00","0.472","13.54","1752005387010","1"
"2016-10-07 10:57:00","0.347","12.6","1752005387010","1"
"2016-11-26 11:28:00","0.478","13.59","1752005387010","1"
"2016-10-06 10:03:00","0.489","13.67","1752005387010","1"
"2016-12-07 13:59:00","0.629","14.72","1752005387010","1"
"2016-10-15 11:01:00","0.3","12.25","1752005387010","1"
"2016-12-10 09:29:00","0.236","11.77","1752005387010","1"
"2016-10-24 11:03:00","0.447","13.35","1752005387010","1"
"2016-11-24 09:34:00","0.351","12.63","1752005387010","1"
"2016-12-18 11:30:00","0.637","14.78","1752005387010","1"
"2016-11-02 13:30:00","0.528","13.96","1752005387010","1"
"2016-10-05 14:57:00","0.42","13.15","1752005387010","1"
"2016-10-12 15:57:00","0.224","11.68","1752005387010","1"
"2016-10-06 09:30:00","0.294","12.2","1752005387010","1"
"2016-10-27 15:59:00","0.494","13.71","1752005387010","1"
"2016-11-27 08:02:00","0.389","12.92","1752005387010","1"
"2016-10-28 15:02:00","0.447","13.35","1752005387010","1"
"2016-11-06 15:00:00","0.637","14.78","1752005387010","1"
"2016-11-29 14:55:00","0.453","13.4","1752005387010","1"
"2016-12-13 10:29:00","0.386","12.89","1752005387010","1"
"2016-11-25 09:00:00","0.361","12.71","1752005387010","1"
"2016-12-08 07:59:00","0.336","12.52","1752005387010","1"
"2016-11-30 16:28:00","0.294","12.2","1752005387010","1"
"2016-11-22 10:31:00","0.407","13.05","1752005387010","1"
"2016-11-30 09:01:00","0.342","12.56","1752005387010","1"
"2016-12-17 07:53:00","0.308","12.31","1752005387010","1"
"2016-10-19 12:25:00","0.588","14.41","1752005387010","1"
"2016-11-27 11:01:00","0.456","13.42","1752005387010","1"
"2016-10-26 13:59:00","0.504","13.78","1752005387010","1"
"2016-11-14 09:00:00","0.353","12.65","1752005387010","1"
"2016-12-02 10:28:00","0.481","13.61","1752005387010","1"
"2016-12-07 12:26:00","0.624","14.68","1752005387010","1"
"2016-11-23 11:04:00","0.483","13.62","1752005387010","1"
"2016-12-06 14:02:00","0.402","13.01","1752005387010","1"
"2016-11-24 08:00:00","0.265","11.99","1752005387010","1"
"2016-10-10 15:57:00","0.393","12.95","1752005387010","1"
"2016-11-16 16:33:00","0.204","11.53","1752005387010","1"
"2016-10-18 13:28:00","0.518","13.89","1752005387010","1"
"2016-11-03 12:26:00","0.58","14.35","1752005387010","1"
"2016-10-09 15:30:00","0.343","12.57","1752005387010","1"
"2016-10-05 16:04:00","0.297","12.23","1752005387010","1"
"2016-12-15 09:03:00","0.294","12.2","1752005387010","1"
"2016-12-06 08:29:00","0.058","10.44","1752005387010","1"
"2016-11-27 15:32:00","0.558","14.19","1752005387010","1"
"2016-12-01 15:58:00","0.508","13.81","1752005387010","1"
"2016-12-06 11:29:00","0.377","12.83","1752005387010","1"
"2016-11-27 13:08:00","0.671","15.03","1752005387010","1"
"2016-10-27 14:26:00","0.427","13.2","1752005387010","1"
"2016-10-18 12:01:00","0.418","13.13","1752005387010","1"
"2016-10-25 08:26:00","0.257","11.93","1752005387010","1"
"2016-10-27 10:25:00","0.358","12.68","1752005387010","1"
"2016-10-10 13:30:00","0.556","14.17","1752005387010","1"
"2016-12-07 16:32:00","0.141","11.06","1752005387010","1"
"2016-11-10 16:27:00","0.198","11.49","1752005387010","1"
"2016-12-08 11:59:00","0.59","14.42","1752005387010","1"
"2016-12-05 10:29:00","0.463","13.47","1752005387010","1"
"2016-12-06 11:02:00","0.376","12.82","1752005387010","1"
"2016-11-28 09:02:00","0.339","12.54","1752005387010","1"
"2016-10-16 09:01:00","0.413","13.1","1752005387010","1"
"2016-11-29 13:28:00","0.418","13.13","1752005387010","1"
"2016-10-13 15:04:00","0.466","13.49","1752005387010","1"
"2016-12-02 12:01:00","0.647","14.85","1752005387010","1"
"2016-11-07 13:59:00","0.348","12.61","1752005387010","1"
"2016-11-15 15:03:00","0.335","12.51","1752005387010","1"
"2016-11-20 11:01:00","0.488","13.66","1752005387010","1"
"2016-10-16 08:27:00","0.29","12.18","1752005387010","1"
"2016-10-31 10:26:00","0.282","12.12","1752005387010","1"
"2016-10-28 11:29:00","0.44","13.3","1752005387010","1"
"2016-11-19 10:31:00","0.329","12.47","1752005387010","1"
"2016-11-25 13:27:00","0.513","13.85","1752005387010","1"
"2016-11-28 09:28:00","0.328","12.46","1752005387010","1"
"2016-12-19 14:03:00","0.517","13.88","1752005387010","1"
"2016-11-05 09:26:00","0.257","11.93","1752005387010","1"
"2016-11-14 13:27:00","0.524","13.93","1752005387010","1"
"2016-11-19 14:04:00","0.209","11.57","1752005387010","1"
"2016-10-04 10:26:00","0.283","12.12","1752005387010","1"
"2016-12-13 16:29:00","0.353","12.65","1752005387010","1"
"2016-10-19 10:59:00","0.306","12.29","1752005387010","1"
"2016-11-03 14:26:00","0.323","12.42","1752005387010","1"
"2016-11-17 16:31:00","0.219","11.64","1752005387010","1"
"2016-10-11 14:04:00","0.557","14.18","1752005387010","1"
"2016-11-06 10:59:00","0.45","13.38","1752005387010","1"
"2016-11-09 11:00:00","0.475","13.56","1752005387010","1"
"2016-11-28 11:32:00","0.587","14.4","1752005387010","1"
"2016-12-19 08:03:00","0.234","11.75","1752005387010","1"
"2016-11-17 15:30:00","0.239","11.79","1752005387010","1"
"2016-12-06 15:02:00","0.508","13.81","1752005387010","1"
"2016-10-31 12:00:00","0.489","13.67","1752005387010","1"
"2016-11-04 13:26:00","0.441","13.31","1752005387010","1"
"2016-11-20 16:31:00","0.433","13.25","1752005387010","1"
"2016-11-13 11:00:00","0.369","12.77","1752005387010","1"
"2016-10-23 10:26:00","0.302","12.26","1752005387010","1"
"2016-10-17 11:31:00","0.4","13.0","1752005387010","1"
"2016-10-25 16:29:00","0.279","12.09","1752005387010","1"
"2016-10-04 16:04:00","0.291","12.18","1752005387010","1"
"2016-10-09 13:30:00","0.441","13.31","1752005387010","1"
"2016-12-07 13:26:00","0.547","14.1","1752005387010","1"
"2016-11-08 08:26:00","0.344","12.58","1752005387010","1"
"2016-10-16 11:01:00","0.388","12.91","1752005387010","1"
"2016-12-01 15:25:00","0.446","13.35","1752005387010","1"
"2016-12-15 15:00:00","0.224","11.68","1752005387010","1"
"2016-10-12 09:26:00","0.171","11.28","1752005387010","1"
"2016-10-14 09:27:00","0.256","11.92","1752005387010","1"
"2016-11-28 12:28:00","0.617","14.63","1752005387010","1"
"2016-10-12 13:34:00","0.305","12.29","1752005387010","1"
"2016-11-02 10:56:00","0.419","13.14","1752005387010","1"
"2016-12-01 10:25:00","0.384","12.88","1752005387010","1"
"2016-11-08 16:34:00","0.482","13.61","1752005387010","1"
"2016-10-18 12:27:00","0.644","14.83","1752005387010","1"
"2016-10-04 07:59:00","0.162","11.21","1752005387010","1"
"2016-10-07 09:30:00","0.343","12.57","1752005387010","1"
"2016-11-29 09:28:00","0.38","12.85","1752005387010","1"
"2016-12-14 08:43:00","0.279","12.09","1752005387010","1"
"2016-10-23 13:26:00","0.452","13.39","1752005387010","1"
"2016-10-11 09:30:00","0.429","13.22","1752005387010","1"
"2016-10-13 09:57:00","0.305","12.29","1752005387010","1"
"2016-11-10 09:00:00","0.337","12.53","1752005387010","1"
"2016-10-16 09:27:00","0.443","13.32","1752005387010","1"
"2016-11-12 10:27:00","0.155","11.16","1752005387010","1"
"2016-12-11 14:32:00","0.535","14.01","1752005387010","1"
"2016-10-31 08:26:00","0.23","11.73","1752005387010","1"
"2016-11-08 14:00:00","0.265","11.99","1752005387010","1"
"2016-11-18 13:34:00","0.44","13.3","1752005387010","1"
"2016-10-28 08:16:00","0.256","11.92","1752005387010","1"
"2016-12-16 16:30:00","0.309","12.32","1752005387010","1"
"2016-11-20 12:34:00","0.584","14.38","1752005387010","1"
"2016-10-16 12:01:00","0.664","14.98","1752005387010","1"
"2016-11-19 07:57:00","0.205","11.54","1752005387010","1"
"2016-11-18 08:01:00","0.223","11.67","1752005387010","1"
"2016-12-13 10:29:00","0.468","13.51","1752005387010","1"
"2016-10-31 16:00:00","0.354","12.65","1752005387010","1"
"2016-11-01 15:00:00","0.436","13.27","1752005387010","1"
"2016-10-28 14:29:00","0.476","13.57","1752005387010","1"
"2016-10-22 08:26:00","0.2","11.5","1752005387010","1"
"2016-10-18 13:01:00","0.357","12.68","1752005387010","1"
"2016-12-12 09:02:00","0.385","12.89","1752005387010","1"
"2016-12-10 15:02:00","0.556","14.17","1752005387010","1"
"2016-10-19 14:32:00","0.505","13.79","1752005387010","1"
"2016-10-09 09:57:00","0.285","12.14","1752005387010","1"
"2016-11-23 15:31:00","0.505","13.79","1752005387010","1"
"2016-10-17 15:57:00","0.411","13.08","1752005387010","1"
"2016-10-27 14:59:00","0.485","13.64","1752005387010","1"
"2016-10-29 12:06:00","0.368","12.76","1752005387010","1"
"2016-11-06 13:26:00","0.628","14.71","1752005387010","1"
"2016-11-30 12:28:00","0.628","14.71","1752005387010","1"
"2016-11-07 11:59:00","0.389","12.92","1752005387010","1"
"2016-10-11 15:03:00","0.567","14.25","1752005387010","1"
"2016-10-05 07:57:00","0.236","11.77","1752005387010","1"
"2016-10-10 11:57:00","0.414","13.11","1752005387010","1"
"2016-11-24 15:31:00","0.33","12.48","1752005387010","1"
"2016-11-14 16:27:00","0.293","12.2","1752005387010","1"
"2016-11-02 12:30:00","0.58","14.35","1752005387010","1"
"2016-10-24 15:32:00","0.364","12.73","1752005387010","1"
"2016-12-15 11:26:00","0.343","12.57","1752005387010","1"
"2016-12-06 12:29:00","0.673","15.05","1752005387010","1"
"2016-11-03 11:00:00","0.328","12.46","1752005387010","1"
"2016-10-22 15:59:00","0.232","11.74","1752005387010","1"
"2016-11-26 15:28:00","0.535","14.01","1752005387010","1"
"2016-11-14 11:27:00","0.218","11.63","1752005387010","1"
"2016-10-12 16:31:00","0.343","12.57","1752005387010","1"
"2016-11-15 11:03:00","0.436","13.27","1752005387010","1"
"2016-12-16 16:03:00","0.407","13.05","1752005387010","1"
"2016-10-27 14:26:00","0.354","12.65","1752005387010","1"
"2016-11-19 13:04:00","0.451","13.38","1752005387010","1"
"2016-11-28 15:02:00","0.397","12.98","1752005387010","1"
"2016-11-20 12:34:00","0.677","15.08","1752005387010","1"
"2016-12-12 12:56:00","0.67","15.02","1752005387010","1"
"2016-11-16 08:27:00","0.298","12.23","1752005387010","1"
"2016-10-04 13:29:00","0.422","13.16","1752005387010","1"
"2016-11-03 15:00:00","0.474","13.55","1752005387010","1"
"2016-12-01 12:25:00","0.649","14.87","1752005387010","1"
"2016-12-16 16:30:00","0.531","13.98","1752005387010","1"
"2016-12-16 12:56:00","0.563","14.22","1752005387010","1"
"2016-10-16 14:01:00","0.347","12.6","1752005387010","1"
"2016-10-16 10:04:00","0.379","12.84","1752005387010","1"
"2016-12-12 14:29:00","0.355","12.66","1752005387010","1"
"2016-11-12 10:00:00","0.219","11.64","1752005387010","1"
"2016-10-04 14:02:00","0.574","14.3","1752005387010","1"
"2016-11-02 13:03:00","0.618","14.63","1752005387010","1"
"2016-12-16 14:30:00","0.413","13.1","1752005387010","1"
"2016-11-08 11:33:00","0.595","14.46","1752005387010","1"
"2016-10-16 10:04:00","0.633","14.75","1752005387010","1"
"2016-11-22 11:31:00","0.603","14.52","1752005387010","1"
"2016-10-08 12:04:00","0.308","12.31","1752005387010","1"
"2016-10-19 15:32:00","0.208","11.56","1752005387010","1"
"2016-10-06 16:30:00","0.364","12.73","1752005387010","1"
"2016-11-16 16:00:00","0.361","12.71","1752005387010","1"
"2016-10-24 16:33:00","0.378","12.84","1752005387010","1"
"2016-11-19 10:58:00","0.347","12.6","1752005387010","1"
"2016-11-07 16:00:00","0.397","12.98","1752005387010","1"
"2016-11-22 16:30:00","0.261","11.96","1752005387010","1"
"2016-10-10 15:57:00","0.376","12.82","1752005387010","1"
"2016-11-21 08:31:00","0.262","11.96","1752005387010","1"
"2016-10-11 08:04:00","0.221","11.66","1752005387010","1"
"2016-12-13 10:29:00","0.304","12.28","1752005387010","1"
"2016-12-11 10:59:00","0.38","12.85","1752005387010","1"
"2016-11-06 09:00:00","0.287","12.15","1752005387010","1"
"2016-10-08 12:30:00","0.363","12.72","1752005387010","1"
"2016-10-16 10:34:00","0.395","12.96","1752005387010","1"
"2016-11-24 14:57:00","0.391","12.93","1752005387010","1"
"2016-10-09 12:30:00","0.473","13.55","1752005387010","1"
"2016-11-28 12:28:00","0.421","13.16","1752005387010","1"
"2016-11-10 13:34:00","0.643","14.82","1752005387010","1"
"2016-12-06 11:29:00","0.393","12.95","1752005387010","1"
"2016-11-17 08:31:00","0.202","11.52","1752005387010","1"
"2016-10-19 08:25:00","0.284","12.13","1752005387010","1"
"2016-10-27 12:59:00","0.466","13.49","1752005387010","1"
"2016-11-19 14:04:00","0.374","12.8","1752005387010","1"
"2016-11-13 13:33:00","0.579","14.34","1752005387010","1"
"2016-12-06 16:29:00","0.217","11.63","1752005387010","1"
"2016-11-16 14:27:00","0.467","13.5","1752005387010","1"
"2016-12-01 11:32:00","0.592","14.44","1752005387010","1"
"2016-12-18 15:30:00","0.53","13.97","1752005387010","1"
"2016-12-12 14:55:00","0.391","12.93","1752005387010","1"
"2016-11-12 16:34:00","0.374","12.8","1752005387010","1"
"2016-11-05 08:26:00","0.202","11.52","1752005387010","1"
"2016-12-05 10:56:00","0.484","13.63","1752005387010","1"
"2016-10-26 08:59:00","0.377","12.83","1752005387010","1"
"2016-11-01 14:26:00","0.348","12.61","1752005387010","1"
"2016-11-12 11:34:00","0.419","13.14","1752005387010","1"
"2016-10-09 12:30:00","0.548","14.11","1752005387010","1"
"2016-11-03 10:00:00","0.392","12.94","1752005387010","1"
"2016-12-15 12:26:00","0.325","12.44","1752005387010","1"
"2016-10-08 15:30:00","0.404","13.03","1752005387010","1"
"2016-12-12 13:29:00","0.671","15.03","1752005387010","1"
"2016-11-08 11:59:00","0.526","13.95","1752005387010","1"
"2016-12-01 11:58:00","0.597","14.48","1752005387010","1"
"2016-10-09 09:04:00","0.41","13.08","1752005387010","1"
