"timestamp","price","time","diff"
"2016-12-15 09:03:00","11.35","1752005387010","1"
"2016-11-27 14:02:00","12.89","1752005387010","1"
"2016-10-28 10:02:00","12.63","1752005387010","1"
"2016-10-10 09:30:00","15.94","1752005387010","1"
"2016-10-10 09:30:00","15.69","1752005387010","1"
"2016-10-31 15:00:00","12.77","1752005387010","1"
"2016-10-25 09:56:00","16.16","1752005387010","1"
"2016-10-18 13:54:00","14.75","1752005387010","1"
"2016-10-27 11:59:00","15.85","1752005387010","1"
"2016-10-24 09:30:00","13.36","1752005387010","1"
"2016-11-07 15:00:00","12.56","1752005387010","1"
"2016-11-28 11:32:00","13.24","1752005387010","1"
"2016-10-12 09:26:00","15.71","1752005387010","1"
"2016-12-01 08:25:00","14.7","1752005387010","1"
"2016-10-15 16:01:00","18.19","1752005387010","1"
"2016-10-11 13:31:00","16.29","1752005387010","1"
"2016-12-19 14:03:00","19.87","1752005387010","1"
"2016-11-23 13:04:00","17.08","1752005387010","1"
"2016-11-17 09:31:00","17.2","1752005387010","1"
"2016-10-09 16:03:00","11.59","1752005387010","1"
"2016-11-18 08:01:00","12.74","1752005387010","1"
"2016-11-23 11:04:00","19.94","1752005387010","1"
"2016-10-18 11:01:00","17.94","1752005387010","1"
"2016-10-07 09:57:00","15.14","1752005387010","1"
"2016-10-29 15:59:00","17.23","1752005387010","1"
"2016-11-22 13:57:00","15.96","1752005387010","1"
"2016-12-09 12:29:00","17.86","1752005387010","1"
"2016-12-18 08:03:00","13.77","1752005387010","1"
"2016-10-04 14:57:00","15.7","1752005387010","1"
"2016-11-14 09:27:00","14.57","1752005387010","1"
"2016-11-12 15:27:00","13.58","1752005387010","1"
"2016-12-02 15:58:00","14.06","1752005387010","1"
"2016-10-09 09:04:00","14.16","1752005387010","1"
"2016-10-31 08:26:00","13.51","1752005387010","1"
"2016-12-13 16:29:00","14.98","1752005387010","1"
"2016-11-19 08:31:00","11.19","1752005387010","1"
"2016-11-16 13:27:00","19.81","1752005387010","1"
"2016-11-05 15:00:00","17.71","1752005387010","1"
"2016-10-18 15:27:00","15.54","1752005387010","1"
"2016-11-07 11:59:00","12.02","1752005387010","1"
"2016-10-31 08:00:00","10.47","1752005387010","1"
"2016-11-17 15:58:00","12.25","1752005387010","1"
"2016-11-30 12:28:00","20","1752005387010","1"
"2016-11-10 13:00:00","12.21","1752005387010","1"
"2016-10-14 09:27:00","16.39","1752005387010","1"
"2016-11-10 11:00:00","18.23","1752005387010","1"
"2016-11-22 12:04:00","20","1752005387010","1"
"2016-11-11 12:00:00","16.16","1752005387010","1"
"2016-11-25 15:00:00","16.72","1752005387010","1"
"2016-10-25 12:02:00","19.83","1752005387010","1"
"2016-10-31 09:26:00","16.54","1752005387010","1"
"2016-11-17 13:31:00","17.49","1752005387010","1"
"2016-12-15 14:26:00","20","1752005387010","1"
"2016-10-05 09:30:00","16.61","1752005387010","1"
"2016-11-12 16:00:00","17.37","1752005387010","1"
"2016-10-11 15:33:00","13.51","1752005387010","1"
"2016-10-05 10:30:00","13.81","1752005387010","1"
"2016-11-17 11:31:00","17.67","1752005387010","1"
"2016-10-30 07:59:00","10.29","1752005387010","1"
"2016-11-23 11:31:00","12.63","1752005387010","1"
"2016-10-08 09:30:00","11.47","1752005387010","1"
"2016-11-11 10:00:00","14.73","1752005387010","1"
"2016-10-18 11:01:00","18.63","1752005387010","1"
"2016-10-11 12:30:00","18.37","1752005387010","1"
"2016-11-24 12:00:00","18.65","1752005387010","1"
"2016-11-14 12:27:00","17.48","1752005387010","1"
"2016-10-18 16:27:00","13.76","1752005387010","1"
"2016-11-19 15:31:00","18.08","1752005387010","1"
"2016-10-18 12:01:00","18.68","1752005387010","1"
"2016-12-19 14:03:00","17.34","1752005387010","1"
"2016-10-06 10:57:00","13.82","1752005387010","1"
"2016-11-24 09:34:00","15.18","1752005387010","1"
"2016-11-02 11:56:00","13.73","1752005387010","1"
"2016-11-13 15:27:00","13.02","1752005387010","1"
"2016-11-02 15:29:00","19.13","1752005387010","1"
"2016-11-29 15:28:00","18.18","1752005387010","1"
"2016-11-10 15:00:00","18.97","1752005387010","1"
"2016-10-07 12:30:00","11.78","1752005387010","1"
"2016-11-08 16:34:00","14.54","1752005387010","1"
"2016-11-10 08:00:00","10.67","1752005387010","1"
"2016-12-09 09:55:00","16.86","1752005387010","1"
"2016-10-16 15:31:00","16.89","1752005387010","1"
"2016-10-19 12:58:00","19.29","1752005387010","1"
"2016-10-19 08:05:00","13.47","1752005387010","1"
"2016-10-31 15:27:00","12.44","1752005387010","1"
"2016-10-24 08:29:00","14.47","1752005387010","1"
"2016-11-11 13:00:00","16.07","1752005387010","1"
"2016-12-07 10:26:00","12.17","1752005387010","1"
"2016-10-04 14:02:00","17.86","1752005387010","1"
"2016-11-23 09:31:00","14.56","1752005387010","1"
"2016-10-09 14:03:00","13.6","1752005387010","1"
"2016-11-25 16:00:00","15.39","1752005387010","1"
"2016-12-16 15:30:00","11.96","1752005387010","1"
"2016-12-09 15:29:00","15.61","1752005387010","1"
"2016-12-06 08:56:00","12.73","1752005387010","1"
"2016-10-09 08:30:00","11.32","1752005387010","1"
"2016-10-30 11:59:00","12.17","1752005387010","1"
"2016-10-13 15:04:00","16.41","1752005387010","1"
"2016-11-27 09:02:00","13.88","1752005387010","1"
"2016-10-16 13:27:00","15.98","1752005387010","1"
"2016-12-06 15:02:00","15.75","1752005387010","1"
"2016-10-25 15:29:00","17.98","1752005387010","1"
"2016-10-16 13:27:00","14.84","1752005387010","1"
"2016-10-19 10:25:00","19.12","1752005387010","1"
"2016-10-19 15:32:00","16.89","1752005387010","1"
"2016-11-15 07:57:00","12.74","1752005387010","1"
"2016-12-05 13:02:00","18.17","1752005387010","1"
"2016-10-07 12:03:00","16.85","1752005387010","1"
"2016-12-10 07:59:00","11.54","1752005387010","1"
"2016-11-23 08:30:00","15.26","1752005387010","1"
"2016-11-24 08:27:00","10.98","1752005387010","1"
"2016-11-30 10:01:00","17.72","1752005387010","1"
"2016-12-01 09:25:00","10.81","1752005387010","1"
"2016-12-09 10:56:00","18.46","1752005387010","1"
"2016-10-31 08:00:00","14.48","1752005387010","1"
"2016-11-09 09:00:00","10.75","1752005387010","1"
"2016-11-16 13:27:00","16.99","1752005387010","1"
"2016-12-16 14:56:00","17.89","1752005387010","1"
"2016-12-19 16:30:00","16.52","1752005387010","1"
"2016-10-08 13:30:00","15.43","1752005387010","1"
"2016-10-17 16:28:00","14.52","1752005387010","1"
"2016-10-30 07:59:00","11.81","1752005387010","1"
"2016-12-18 12:56:00","14.07","1752005387010","1"
"2016-11-20 15:01:00","17.19","1752005387010","1"
"2016-11-07 10:59:00","14.91","1752005387010","1"
"2016-11-13 13:07:00","18.91","1752005387010","1"
"2016-10-30 13:06:00","13.29","1752005387010","1"
"2016-10-16 14:34:00","11.74","1752005387010","1"
"2016-12-11 12:32:00","13.11","1752005387010","1"
"2016-11-25 10:00:00","17.73","1752005387010","1"
"2016-11-12 13:27:00","16.89","1752005387010","1"
"2016-11-02 16:30:00","15.21","1752005387010","1"
"2016-10-12 11:04:00","14.48","1752005387010","1"
"2016-12-07 12:59:00","17.47","1752005387010","1"
"2016-10-14 10:27:00","14.64","1752005387010","1"
"2016-10-13 11:31:00","18.19","1752005387010","1"
"2016-10-18 12:27:00","12.42","1752005387010","1"
"2016-10-22 07:59:00","10.72","1752005387010","1"
"2016-10-28 13:02:00","14.2","1752005387010","1"
"2016-10-15 10:27:00","14.73","1752005387010","1"
"2016-10-27 14:26:00","18.91","1752005387010","1"
"2016-10-16 12:27:00","11.82","1752005387010","1"
"2016-11-09 08:27:00","14.4","1752005387010","1"
"2016-12-08 16:32:00","15.74","1752005387010","1"
"2016-11-16 15:00:00","17.61","1752005387010","1"
"2016-10-07 15:04:00","13.55","1752005387010","1"
"2016-12-17 09:00:00","11.77","1752005387010","1"
"2016-12-10 10:29:00","13.35","1752005387010","1"
"2016-10-23 13:06:00","15.67","1752005387010","1"
"2016-11-24 13:30:00","20","1752005387010","1"
"2016-10-10 13:30:00","17.96","1752005387010","1"
"2016-11-13 09:34:00","10.77","1752005387010","1"
"2016-12-02 13:25:00","13.78","1752005387010","1"
"2016-11-03 11:26:00","13.38","1752005387010","1"
"2016-10-10 10:57:00","13.81","1752005387010","1"
"2016-11-19 10:31:00","11.83","1752005387010","1"
"2016-10-16 11:01:00","12.17","1752005387010","1"
"2016-11-01 13:26:00","17.38","1752005387010","1"
"2016-12-18 16:30:00","16.36","1752005387010","1"
"2016-12-16 11:56:00","12.96","1752005387010","1"
"2016-10-16 12:01:00","18.91","1752005387010","1"
"2016-12-19 16:03:00","18.31","1752005387010","1"
"2016-10-07 10:57:00","13.69","1752005387010","1"
"2016-11-26 11:28:00","16.95","1752005387010","1"
"2016-10-06 10:03:00","18.23","1752005387010","1"
"2016-12-07 13:59:00","20","1752005387010","1"
"2016-10-15 11:01:00","12.0","1752005387010","1"
"2016-12-10 09:29:00","11.89","1752005387010","1"
"2016-10-24 11:03:00","14.93","1752005387010","1"
"2016-11-24 09:34:00","14.76","1752005387010","1"
"2016-12-18 11:30:00","14.93","1752005387010","1"
"2016-11-02 13:30:00","16.69","1752005387010","1"
"2016-10-05 14:57:00","16.74","1752005387010","1"
"2016-10-12 15:57:00","12.1","1752005387010","1"
"2016-10-06 09:30:00","13.35","1752005387010","1"
"2016-10-27 15:59:00","18.85","1752005387010","1"
"2016-11-27 08:02:00","13.21","1752005387010","1"
"2016-10-28 15:02:00","15.92","1752005387010","1"
"2016-11-06 15:00:00","18.91","1752005387010","1"
"2016-11-29 14:55:00","16.82","1752005387010","1"
"2016-12-13 10:29:00","15.65","1752005387010","1"
"2016-11-25 09:00:00","15.02","1752005387010","1"
"2016-12-08 07:59:00","14.89","1752005387010","1"
"2016-11-30 16:28:00","13.85","1752005387010","1"
"2016-11-22 10:31:00","16.93","1752005387010","1"
"2016-11-30 09:01:00","15.05","1752005387010","1"
"2016-12-17 07:53:00","14.7","1752005387010","1"
"2016-10-19 12:25:00","17.94","1752005387010","1"
"2016-11-27 11:01:00","12.41","1752005387010","1"
"2016-10-26 13:59:00","16.6","1752005387010","1"
"2016-11-14 09:00:00","14.82","1752005387010","1"
"2016-12-02 10:28:00","18.02","1752005387010","1"
"2016-12-07 12:26:00","18.11","1752005387010","1"
"2016-11-23 11:04:00","16.57","1752005387010","1"
"2016-12-06 14:02:00","14.56","1752005387010","1"
"2016-11-24 08:00:00","13.13","1752005387010","1"
"2016-10-10 15:57:00","16.33","1752005387010","1"
"2016-11-16 16:33:00","11.59","1752005387010","1"
"2016-10-18 13:28:00","16.45","1752005387010","1"
"2016-11-03 12:26:00","16.99","1752005387010","1"
"2016-10-09 15:30:00","12.07","1752005387010","1"
"2016-10-05 16:04:00","13.92","1752005387010","1"
"2016-12-15 09:03:00","12.59","1752005387010","1"
"2016-12-06 08:29:00","10.19","1752005387010","1"
"2016-11-27 15:32:00","15.2","1752005387010","1"
"2016-12-01 15:58:00","18.7","1752005387010","1"
"2016-12-06 11:29:00","15.67","1752005387010","1"
"2016-11-27 13:08:00","16.77","1752005387010","1"
"2016-10-27 14:26:00","16.92","1752005387010","1"
"2016-10-18 12:01:00","14.2","1752005387010","1"
"2016-10-25 08:26:00","13.44","1752005387010","1"
"2016-10-27 10:25:00","14.46","1752005387010","1"
"2016-10-10 13:30:00","16.91","1752005387010","1"
"2016-12-07 16:32:00","11.79","1752005387010","1"
"2016-11-10 16:27:00","11.46","1752005387010","1"
"2016-12-08 11:59:00","19.75","1752005387010","1"
"2016-12-05 10:29:00","13.58","1752005387010","1"
"2016-12-06 11:02:00","14.4","1752005387010","1"
"2016-11-28 09:02:00","15.72","1752005387010","1"
"2016-10-16 09:01:00","12.57","1752005387010","1"
"2016-11-29 13:28:00","14.69","1752005387010","1"
"2016-10-13 15:04:00","18.14","1752005387010","1"
"2016-12-02 12:01:00","19.66","1752005387010","1"
"2016-11-07 13:59:00","13.7","1752005387010","1"
"2016-11-15 15:03:00","14.37","1752005387010","1"
"2016-11-20 11:01:00","13.71","1752005387010","1"
"2016-10-16 08:27:00","10.76","1752005387010","1"
"2016-10-31 10:26:00","14.3","1752005387010","1"
"2016-10-28 11:29:00","14.49","1752005387010","1"
"2016-11-19 10:31:00","13.73","1752005387010","1"
"2016-11-25 13:27:00","16.82","1752005387010","1"
"2016-11-28 09:28:00","14.21","1752005387010","1"
"2016-12-19 14:03:00","17.92","1752005387010","1"
"2016-11-05 09:26:00","12.93","1752005387010","1"
"2016-11-14 13:27:00","17.09","1752005387010","1"
"2016-11-19 14:04:00","11.98","1752005387010","1"
"2016-10-04 10:26:00","13.07","1752005387010","1"
"2016-12-13 16:29:00","15.32","1752005387010","1"
"2016-10-19 10:59:00","12.65","1752005387010","1"
"2016-11-03 14:26:00","13.07","1752005387010","1"
"2016-11-17 16:31:00","11.98","1752005387010","1"
"2016-10-11 14:04:00","18.19","1752005387010","1"
"2016-11-06 10:59:00","13.75","1752005387010","1"
"2016-11-09 11:00:00","15.37","1752005387010","1"
"2016-11-28 11:32:00","18.17","1752005387010","1"
"2016-12-19 08:03:00","12.34","1752005387010","1"
"2016-11-17 15:30:00","11.97","1752005387010","1"
"2016-12-06 15:02:00","18.71","1752005387010","1"
"2016-10-31 12:00:00","16.97","1752005387010","1"
"2016-11-04 13:26:00","13.27","1752005387010","1"
"2016-11-20 16:31:00","14.83","1752005387010","1"
"2016-11-13 11:00:00","11.23","1752005387010","1"
"2016-10-23 10:26:00","11.04","1752005387010","1"
"2016-10-17 11:31:00","15.0","1752005387010","1"
"2016-10-25 16:29:00","13.47","1752005387010","1"
"2016-10-04 16:04:00","15.02","1752005387010","1"
"2016-10-09 13:30:00","12.02","1752005387010","1"
"2016-12-07 13:26:00","17.17","1752005387010","1"
"2016-11-08 08:26:00","15.11","1752005387010","1"
"2016-10-16 11:01:00","12.94","1752005387010","1"
"2016-12-01 15:25:00","17.15","1752005387010","1"
"2016-12-15 15:00:00","12.84","1752005387010","1"
"2016-10-12 09:26:00","11.27","1752005387010","1"
"2016-10-14 09:27:00","14.16","1752005387010","1"
"2016-11-28 12:28:00","18.42","1752005387010","1"
"2016-10-12 13:34:00","12.12","1752005387010","1"
"2016-11-02 10:56:00","16.23","1752005387010","1"
"2016-12-01 10:25:00","13.85","1752005387010","1"
"2016-11-08 16:34:00","17.3","1752005387010","1"
"2016-10-18 12:27:00","17.34","1752005387010","1"
"2016-10-04 07:59:00","11.06","1752005387010","1"
"2016-10-07 09:30:00","15.84","1752005387010","1"
"2016-11-29 09:28:00","15.5","1752005387010","1"
"2016-12-14 08:43:00","14.23","1752005387010","1"
"2016-10-23 13:26:00","12.3","1752005387010","1"
"2016-10-11 09:30:00","17.22","1752005387010","1"
"2016-10-13 09:57:00","13.63","1752005387010","1"
"2016-11-10 09:00:00","13.68","1752005387010","1"
"2016-10-16 09:27:00","15.82","1752005387010","1"
"2016-11-12 10:27:00","11.62","1752005387010","1"
"2016-12-11 14:32:00","15.62","1752005387010","1"
"2016-10-31 08:26:00","11.01","1752005387010","1"
"2016-11-08 14:00:00","13.86","1752005387010","1"
"2016-11-18 13:34:00","13.76","1752005387010","1"
"2016-10-28 08:16:00","12.91","1752005387010","1"
"2016-12-16 16:30:00","13.73","1752005387010","1"
"2016-11-20 12:34:00","13.36","1752005387010","1"
"2016-10-16 12:01:00","14.61","1752005387010","1"
"2016-11-19 07:57:00","11.61","1752005387010","1"
"2016-11-18 08:01:00","13.33","1752005387010","1"
"2016-12-13 10:29:00","17.19","1752005387010","1"
"2016-10-31 16:00:00","15.35","1752005387010","1"
"2016-11-01 15:00:00","16.9","1752005387010","1"
"2016-10-28 14:29:00","18.66","1752005387010","1"
"2016-10-22 08:26:00","11.5","1752005387010","1"
"2016-10-18 13:01:00","12.44","1752005387010","1"
"2016-12-12 09:02:00","15.62","1752005387010","1"
"2016-12-10 15:02:00","20","1752005387010","1"
"2016-10-19 14:32:00","18.86","1752005387010","1"
"2016-10-09 09:57:00","10.63","1752005387010","1"
"2016-11-23 15:31:00","18.62","1752005387010","1"
"2016-10-17 15:57:00","16.26","1752005387010","1"
"2016-10-27 14:59:00","15.87","1752005387010","1"
"2016-10-29 12:06:00","15.44","1752005387010","1"
"2016-11-06 13:26:00","15.19","1752005387010","1"
"2016-11-30 12:28:00","18.19","1752005387010","1"
"2016-11-07 11:59:00","13.99","1752005387010","1"
"2016-10-11 15:03:00","18.93","1752005387010","1"
"2016-10-05 07:57:00","13.66","1752005387010","1"
"2016-10-10 11:57:00","14.85","1752005387010","1"
"2016-11-24 15:31:00","14.24","1752005387010","1"
"2016-11-14 16:27:00","13.84","1752005387010","1"
"2016-11-02 12:30:00","17.49","1752005387010","1"
"2016-10-24 15:32:00","16.34","1752005387010","1"
"2016-12-15 11:26:00","14.32","1752005387010","1"
"2016-12-06 12:29:00","18.82","1752005387010","1"
"2016-11-03 11:00:00","13.21","1752005387010","1"
"2016-10-22 15:59:00","13.54","1752005387010","1"
"2016-11-26 15:28:00","19.88","1752005387010","1"
"2016-11-14 11:27:00","11.7","1752005387010","1"
"2016-10-12 16:31:00","15.06","1752005387010","1"
"2016-11-15 11:03:00","16.65","1752005387010","1"
"2016-12-16 16:03:00","16.19","1752005387010","1"
"2016-10-27 14:26:00","14.35","1752005387010","1"
"2016-11-19 13:04:00","15.77","1752005387010","1"
"2016-11-28 15:02:00","17.17","1752005387010","1"
"2016-11-20 12:34:00","15.93","1752005387010","1"
"2016-12-12 12:56:00","20","1752005387010","1"
"2016-11-16 08:27:00","12.69","1752005387010","1"
"2016-10-04 13:29:00","14.56","1752005387010","1"
"2016-11-03 15:00:00","16.86","1752005387010","1"
"2016-12-01 12:25:00","19.21","1752005387010","1"
"2016-12-16 16:30:00","19.77","1752005387010","1"
"2016-12-16 12:56:00","17.57","1752005387010","1"
"2016-10-16 14:01:00","11.93","1752005387010","1"
"2016-10-16 10:04:00","12.47","1752005387010","1"
"2016-12-12 14:29:00","14.37","1752005387010","1"
"2016-11-12 10:00:00","11.46","1752005387010","1"
"2016-10-04 14:02:00","18.1","1752005387010","1"
"2016-11-02 13:03:00","19.45","1752005387010","1"
"2016-12-16 14:30:00","16.08","1752005387010","1"
"2016-11-08 11:33:00","19.87","1752005387010","1"
"2016-10-16 10:04:00","18.84","1752005387010","1"
"2016-11-22 11:31:00","20","1752005387010","1"
"2016-10-08 12:04:00","12.19","1752005387010","1"
"2016-10-19 15:32:00","12.2","1752005387010","1"
"2016-10-06 16:30:00","14.34","1752005387010","1"
"2016-11-16 16:00:00","15.53","1752005387010","1"
"2016-10-24 16:33:00","15.94","1752005387010","1"
"2016-11-19 10:58:00","13.67","1752005387010","1"
"2016-11-07 16:00:00","16.43","1752005387010","1"
"2016-11-22 16:30:00","12.52","1752005387010","1"
"2016-10-10 15:57:00","15.91","1752005387010","1"
"2016-11-21 08:31:00","14.29","1752005387010","1"
"2016-10-11 08:04:00","12.03","1752005387010","1"
"2016-12-13 10:29:00","13.1","1752005387010","1"
"2016-12-11 10:59:00","12.01","1752005387010","1"
"2016-11-06 09:00:00","11.17","1752005387010","1"
"2016-10-08 12:30:00","12.08","1752005387010","1"
"2016-10-16 10:34:00","12.87","1752005387010","1"
"2016-11-24 14:57:00","15.77","1752005387010","1"
"2016-10-09 12:30:00","11.57","1752005387010","1"
"2016-11-28 12:28:00","13.52","1752005387010","1"
"2016-11-10 13:34:00","19.58","1752005387010","1"
"2016-12-06 11:29:00","13.81","1752005387010","1"
"2016-11-17 08:31:00","12.79","1752005387010","1"
"2016-10-19 08:25:00","13.6","1752005387010","1"
"2016-10-27 12:59:00","14.65","1752005387010","1"
"2016-11-19 14:04:00","14.85","1752005387010","1"
"2016-11-13 13:33:00","14.47","1752005387010","1"
"2016-12-06 16:29:00","11.92","1752005387010","1"
"2016-11-16 14:27:00","16.68","1752005387010","1"
"2016-12-01 11:32:00","18.31","1752005387010","1"
"2016-12-18 15:30:00","15.49","1752005387010","1"
"2016-12-12 14:55:00","16.52","1752005387010","1"
"2016-11-12 16:34:00","17.09","1752005387010","1"
"2016-11-05 08:26:00","12.04","1752005387010","1"
"2016-12-05 10:56:00","14.6","1752005387010","1"
"2016-10-26 08:59:00","15.94","1752005387010","1"
"2016-11-01 14:26:00","13.45","1752005387010","1"
"2016-11-12 11:34:00","16.72","1752005387010","1"
"2016-10-09 12:30:00","12.95","1752005387010","1"
"2016-11-03 10:00:00","15.31","1752005387010","1"
"2016-12-15 12:26:00","12.39","1752005387010","1"
"2016-10-08 15:30:00","16.1","1752005387010","1"
"2016-12-12 13:29:00","20","1752005387010","1"
"2016-11-08 11:59:00","18.66","1752005387010","1"
"2016-12-01 11:58:00","19.91","1752005387010","1"
"2016-10-09 09:04:00","13.26","1752005387010","1"
"2016-10-10 13:04:00","18.06","1752005387010","1"
"2016-11-19 13:31:00","13.1","1752005387010","1"
"2016-12-18 10:30:00","14.33","1752005387010","1"
"2016-12-09 14:29:00","15.46","1752005387010","1"
"2016-11-11 14:27:00","18.6","1752005387010","1"
"2016-10-04 14:29:00","19.13","1752005387010","1"
"2016-11-06 10:26:00","11.8","1752005387010","1"
"2016-12-09 11:56:00","14.13","1752005387010","1"
"2016-11-02 07:56:00","13.05","1752005387010","1"
"2016-11-29 11:28:00","19.32","1752005387010","1"
"2016-10-24 09:30:00","11.01","1752005387010","1"
"2016-10-06 08:30:00","12.53","1752005387010","1"
"2016-11-19 10:04:00","13.99","1752005387010","1"
"2016-12-15 10:30:00","13.91","1752005387010","1"
"2016-11-25 14:34:00","16.15","1752005387010","1"
"2016-12-09 08:02:00","12.99","1752005387010","1"
"2016-10-04 08:59:00","15.04","1752005387010","1"
"2016-12-19 09:30:00","16.42","1752005387010","1"
"2016-11-16 14:00:00","16.08","1752005387010","1"
"2016-12-13 12:29:00","13.68","1752005387010","1"
"2016-11-12 12:27:00","15.3","1752005387010","1"
"2016-10-13 12:31:00","19.36","1752005387010","1"
"2016-10-30 07:59:00","10.64","1752005387010","1"
"2016-10-23 13:26:00","12.36","1752005387010","1"
"2016-11-02 11:56:00","19.81","1752005387010","1"
"2016-10-08 13:30:00","17.85","1752005387010","1"
"2016-10-30 10:59:00","10.87","1752005387010","1"
"2016-11-10 15:00:00","15.99","1752005387010","1"
"2016-11-16 09:27:00","17.57","1752005387010","1"
"2016-10-04 13:02:00","19.57","1752005387010","1"
"2016-11-25 12:00:00","14.34","1752005387010","1"
"2016-10-29 07:59:00","14.6","1752005387010","1"
"2016-10-12 09:03:00","15.53","1752005387010","1"
"2016-11-19 13:04:00","16.59","1752005387010","1"
"2016-10-12 14:01:00","16.24","1752005387010","1"
"2016-12-15 14:26:00","13.17","1752005387010","1"
"2016-11-05 13:33:00","16.09","1752005387010","1"
"2016-11-22 10:04:00","12.02","1752005387010","1"
"2016-11-22 13:31:00","13.67","1752005387010","1"
"2016-11-06 10:00:00","11.84","1752005387010","1"
"2016-12-02 14:58:00","17.29","1752005387010","1"
"2016-12-09 08:02:00","12.71","1752005387010","1"
"2016-11-16 11:00:00","18.84","1752005387010","1"
"2016-11-14 16:00:00","12.56","1752005387010","1"
"2016-11-06 12:26:00","14.15","1752005387010","1"
"2016-10-12 12:04:00","12.12","1752005387010","1"
"2016-10-22 15:59:00","18.58","1752005387010","1"
"2016-11-20 14:01:00","14.17","1752005387010","1"
"2016-11-19 13:31:00","17.11","1752005387010","1"
"2016-10-18 10:28:00","13.08","1752005387010","1"
"2016-12-19 16:03:00","14.24","1752005387010","1"
"2016-12-07 14:59:00","20","1752005387010","1"
"2016-11-12 16:00:00","13.44","1752005387010","1"
"2016-11-19 07:57:00","10.5","1752005387010","1"
"2016-11-08 13:00:00","16.08","1752005387010","1"
"2016-11-18 10:27:00","14.8","1752005387010","1"
"2016-12-02 11:01:00","17.05","1752005387010","1"
"2016-11-11 11:27:00","13.31","1752005387010","1"
"2016-10-30 12:26:00","12.26","1752005387010","1"
"2016-10-24 16:33:00","14.47","1752005387010","1"
"2016-10-04 09:59:00","12.6","1752005387010","1"
"2016-11-02 11:30:00","19.7","1752005387010","1"
"2016-10-25 12:29:00","15.42","1752005387010","1"
"2016-11-28 14:02:00","17.67","1752005387010","1"
"2016-10-22 09:26:00","11.23","1752005387010","1"
"2016-11-05 08:26:00","11.29","1752005387010","1"
"2016-12-05 10:29:00","14.19","1752005387010","1"
"2016-11-28 10:32:00","17.49","1752005387010","1"
